"carat","cut","color","clarity","depth","table","price","x","y","z"
0.38,"Ideal","F","SI1",61,56,874,4.7,4.73,2.87
0.74,"Very Good","E","VS2",62.8,58,3323,5.73,5.76,3.61
0.41,"Ideal","E","SI1",61.2,55,824,4.8,4.84,2.95
1.2,"Premium","H","SI2",62.3,58,5376,6.81,6.76,4.23
1,"Premium","D","SI1",62.2,58,5723,6.45,6.34,3.98
0.5,"Fair","G","VVS2",62.9,67,1791,5.02,4.96,3.14
0.32,"Ideal","F","IF",62.5,54,943,4.38,4.42,2.75
0.36,"Ideal","H","VVS1",62.3,56,821,4.54,4.57,2.84
0.78,"Premium","H","SI2",61.1,59,1846,5.91,5.88,3.6
1.31,"Premium","J","SI1",60.7,58,4475,7.11,7.06,4.3
0.4,"Ideal","E","VVS2",61.5,55,1056,4.79,4.77,2.94
0.93,"Fair","G","SI1",64.4,57,3358,6.14,6.09,3.94
0.57,"Ideal","E","VS2",62.2,55,1698,5.3,5.34,3.31
0.67,"Very Good","G","VS2",61.7,59.7,2131,5.56,5.61,3.45
1.14,"Ideal","H","SI2",62.6,57,4150,6.71,6.65,4.18
0.46,"Fair","F","SI1",66.3,56,984,4.86,4.79,3.2
0.27,"Ideal","G","IF",62,56,627,4.14,4.17,2.58
1.53,"Very Good","H","SI1",61.1,57,10468,7.44,7.45,4.55
1.52,"Premium","H","SI1",61,58,9700,7.44,7.39,4.52
0.71,"Very Good","I","VS1",61.1,57,2332,5.75,5.8,3.53
0.4,"Premium","G","SI1",62,59,702,4.7,4.72,2.92
0.32,"Ideal","D","VS2",61.1,56,972,4.41,4.39,2.69
0.54,"Ideal","I","SI1",60,59,1170,5.29,5.31,3.18
0.4,"Ideal","F","VVS2",61.7,55,1163,4.76,4.74,2.93
1.07,"Ideal","G","SI1",62.1,57,5232,6.59,6.52,4.07
0.4,"Ideal","I","VVS1",60.5,57,1080,4.79,4.76,2.89
0.3,"Very Good","G","IF",63,53,895,4.24,4.3,2.69
1.67,"Premium","I","VS1",61.1,58,11400,7.69,7.6,4.67
0.55,"Ideal","G","VVS1",62,55,2042,5.25,5.27,3.26
1,"Good","E","VS1",60.1,63,7556,6.42,6.45,3.87
1.01,"Very Good","G","SI1",62.3,59,4064,6.34,6.37,3.96
0.32,"Premium","H","VVS1",62.9,58,936,4.37,4.34,2.74
1.21,"Ideal","J","VS1",62.3,55,5324,6.81,6.86,4.26
1.21,"Premium","I","SI1",61.8,59,5276,6.85,6.81,4.22
1.01,"Premium","F","SI1",62.5,58,4899,6.39,6.42,4
0.56,"Very Good","E","VS1",62,58.9,2027,5.25,5.29,3.27
0.35,"Premium","H","VVS1",59.9,59,798,4.57,4.61,2.75
2.04,"Ideal","I","SI1",62.8,57,14775,8.09,8.02,5.06
2.01,"Ideal","H","SI1",61.9,57,17403,8.14,8.05,5.01
0.31,"Ideal","G","VVS1",60.2,58,789,4.37,4.4,2.64
0.32,"Ideal","F","VS2",61.6,55,645,4.4,4.43,2.72
0.53,"Ideal","H","VS2",61.4,55.4,1417,5.19,5.24,3.2
1.21,"Very Good","J","VS2",62.2,59,5136,6.79,6.84,4.24
2.14,"Ideal","H","SI2",61.9,57,12400,8.34,8.28,5.14
1.01,"Very Good","G","VS2",63,57,5919,6.35,6.42,4.02
0.87,"Ideal","G","VS2",61.8,56,4899,6.11,6.13,3.78
0.7,"Very Good","E","SI1",62.6,56,2459,5.65,5.69,3.55
0.5,"Very Good","G","VVS2",62.9,55,1904,5.05,5.09,3.19
1.2,"Premium","I","VS2",62.6,58,5699,6.77,6.72,4.22
1,"Very Good","E","SI1",62.4,59,5571,6.36,6.42,3.99
0.71,"Ideal","E","SI2",59.3,56,2388,5.89,5.84,3.48
2.01,"Fair","G","SI2",56.2,63,12450,8.28,8.23,4.64
1.15,"Ideal","D","VS2",58.5,57,8114,6.96,6.93,4.06
1.2,"Ideal","D","SI2",61,60,6636,6.81,6.84,4.16
0.71,"Ideal","E","SI2",62.7,56,2550,5.68,5.71,3.57
0.51,"Fair","J","VS2",65.3,55,996,4.97,4.96,3.24
0.41,"Ideal","E","VS2",62,56,935,4.72,4.79,2.95
0.77,"Very Good","D","SI1",59.9,59,3241,5.9,5.95,3.55
0.42,"Very Good","D","SI1",60.8,59,810,4.82,4.85,2.94
0.46,"Ideal","F","VS1",62.7,56,1418,4.91,4.94,3.09
1.14,"Very Good","F","VVS1",62.2,55.9,11737,6.67,6.69,4.16
1.05,"Ideal","G","VVS2",62.5,55,8645,6.49,6.53,4.07
0.41,"Good","E","VS1",62.8,58,827,4.67,4.7,2.94
0.51,"Very Good","D","SI1",59.4,59,1420,5.18,5.22,3.09
0.7,"Good","G","VVS1",59.9,61,2899,5.75,5.81,3.46
1.53,"Ideal","E","SI1",61.2,58,13324,7.39,7.44,4.54
1.06,"Very Good","G","VS1",63.1,57,6663,6.42,6.49,4.07
0.79,"Ideal","H","VVS1",62,56,3675,5.92,5.96,3.68
0.5,"Very Good","F","SI1",60,54,1122,5.13,5.2,3.1
0.32,"Ideal","E","VVS2",60.8,56,837,4.43,4.45,2.7
0.9,"Very Good","G","VS2",62.4,60,4182,6.07,6.11,3.8
0.9,"Very Good","H","VVS1",62.1,59,4664,6.17,6.19,3.84
1,"Premium","F","VVS2",61.2,60,8400,6.43,6.38,3.92
0.8,"Ideal","G","VVS2",61.5,55,4740,5.95,5.99,3.68
0.73,"Very Good","F","SI1",59.4,60,2703,5.84,5.87,3.48
0.42,"Very Good","H","VS2",62.1,57,773,4.76,4.8,2.97
1.5,"Very Good","G","SI2",61.3,63,8148,7.28,7.23,4.45
1.27,"Very Good","H","SI2",60.6,59,5715,6.97,7,4.23
0.32,"Premium","I","VVS2",60.7,59,720,4.43,4.4,2.68
2.03,"Very Good","J","SI2",61.7,61,11968,8.04,8.18,5
0.32,"Ideal","G","VVS2",60.6,57,936,4.43,4.41,2.68
1.28,"Good","G","SI2",63.6,57,4679,6.78,6.73,4.29
0.6,"Ideal","E","SI1",61.5,56,1830,5.51,5.39,3.35
0.72,"Ideal","G","VVS2",61.2,57,3126,5.72,5.81,3.53
0.3,"Ideal","G","SI1",60.6,56,432,4.35,4.4,2.65
0.41,"Good","F","SI1",63.7,58,904,4.74,4.71,3.01
0.79,"Premium","G","SI1",61.7,60,2389,5.93,5.91,3.65
0.9,"Very Good","I","VVS1",63.4,57,3872,6.09,6.12,3.87
0.73,"Fair","G","SI1",65.5,56,2032,5.68,5.62,3.7
2.01,"Premium","I","SI2",63,56,11312,8.05,7.96,5.05
0.23,"Very Good","F","VVS2",60.4,61,465,3.92,3.96,2.38
0.42,"Ideal","D","SI1",63,55,970,4.79,4.76,3.01
0.3,"Good","I","VVS1",63.8,56,552,4.23,4.26,2.71
1.51,"Very Good","J","VS2",62.8,59,7418,7.2,7.28,4.55
0.81,"Premium","H","VS2",58,59,2795,6.17,6.13,3.57
0.9,"Premium","I","VVS2",60.9,59,3730,6.25,6.22,3.8
1.27,"Very Good","I","SI1",63,60,6654,6.86,6.8,4.3
1.2,"Premium","I","SI2",61.5,58,4838,6.82,6.77,4.18
1.01,"Very Good","G","VS1",63.6,57,6905,6.3,6.35,4.02
2,"Good","I","SI1",63.9,57,12554,8.01,7.91,5.09
0.72,"Ideal","H","SI1",61.8,54,2359,5.76,5.8,3.57
0.6,"Ideal","F","VVS2",60.9,57,2698,5.45,5.48,3.33
1.51,"Very Good","I","IF",62.1,59,12291,7.25,7.31,4.52
0.34,"Fair","J","SI1",64.5,57,497,4.38,4.36,2.82
0.41,"Ideal","F","VVS1",61.8,55,1356,4.78,4.76,2.95
0.55,"Very Good","G","IF",60.2,60,2314,5.29,5.38,3.21
1.02,"Ideal","F","SI2",61,58,4457,6.48,6.51,3.96
1.01,"Very Good","I","SI1",64.2,55,4475,6.28,6.34,4.05
0.71,"Ideal","E","SI2",61.5,57,2470,5.74,5.78,3.54
0.71,"Very Good","D","VS1",62.5,58,3333,5.68,5.71,3.56
1.03,"Premium","D","SI2",61.8,60,4560,6.45,6.42,3.98
0.83,"Premium","F","VS2",60.2,60,3557,6.04,6.09,3.65
0.54,"Premium","F","SI1",63,57,1349,5.23,5.18,3.28
1.07,"Ideal","G","VVS1",62.6,54,9276,6.58,6.5,4.1
0.9,"Very Good","H","SI1",60.8,57,3770,6.22,6.25,3.79
0.75,"Very Good","F","VVS2",61.1,55,3551,5.85,5.9,3.59
1.98,"Ideal","I","SI1",61.5,55,14581,8.04,8.13,4.97
0.7,"Fair","G","VS1",65.8,61,2384,5.61,5.46,3.64
0.71,"Ideal","F","SI1",60.9,55,2669,5.74,5.88,3.54
0.42,"Premium","F","SI1",60,59,773,4.85,4.88,2.92
0.33,"Very Good","F","VVS1",62,56,912,4.43,4.46,2.75
0.31,"Ideal","H","SI1",61.3,55,421,4.36,4.41,2.69
0.34,"Good","G","SI1",63.9,58,507,4.4,4.43,2.82
0.3,"Very Good","F","SI1",61.7,59,500,4.29,4.33,2.66
1.13,"Ideal","I","SI1",61.9,57,5149,6.68,6.66,4.13
0.41,"Ideal","E","VS2",61.8,57,999,4.78,4.76,2.95
0.9,"Ideal","E","VVS2",62.8,54,7286,6.11,6.21,3.87
1.07,"Good","F","SI1",63.4,56,5561,6.51,6.52,4.13
0.5,"Ideal","E","VS2",62.2,54,1746,5.11,5.08,3.17
2,"Very Good","I","VS2",59.5,62,15510,8.13,8.21,4.86
0.7,"Fair","G","SI1",61.6,66,1995,5.62,5.57,3.45
0.32,"Premium","E","SI1",62.8,57,720,4.39,4.34,2.74
1.53,"Ideal","H","SI2",62.4,58,8034,7.32,7.38,4.59
1.69,"Ideal","D","SI1",60.8,57,15011,7.69,7.71,4.68
0.9,"Premium","H","VVS2",62.4,58,4657,6.15,6.12,3.83
0.25,"Ideal","E","VVS1",61.5,55,705,4.09,4.12,2.52
0.75,"Very Good","F","SI1",63.4,58,2734,5.75,5.79,3.66
0.7,"Fair","F","SI1",65.9,59,2167,5.53,5.49,3.63
0.32,"Premium","H","VS1",62.4,58,720,4.4,4.35,2.73
0.53,"Very Good","J","VS1",61.4,56,1106,5.19,5.23,3.2
0.72,"Very Good","H","VS2",62.9,58,2396,5.7,5.75,3.6
1,"Very Good","F","VS1",62.6,57,6468,6.35,6.42,4
0.3,"Premium","F","VVS2",61.4,59,737,4.31,4.36,2.66
0.7,"Good","I","SI1",63.8,57,2142,5.66,5.63,3.6
0.9,"Fair","F","SI2",65.7,59,2964,6.03,5.99,3.95
1.12,"Good","E","SI1",64.3,57,5630,6.56,6.5,4.2
1.15,"Ideal","I","VS2",61.7,57,5534,6.72,6.74,4.15
1.5,"Premium","D","SI1",62.4,58,12179,7.31,7.27,4.55
1,"Very Good","G","VS2",63,58,5940,6.33,6.4,4.01
0.4,"Fair","G","VS2",64.6,55,722,4.62,4.64,2.99
0.49,"Premium","G","SI2",59.4,60,1084,5.17,5.14,3.06
0.5,"Premium","E","VS2",61,59,1583,5.13,5.07,3.11
0.71,"Very Good","H","VS1",63.7,57,2590,5.63,5.67,3.6
1.08,"Ideal","G","SI1",61.8,56,5256,6.55,6.58,4.06
0.89,"Premium","H","VS1",60.5,59,3489,6.22,6.17,3.75
1.35,"Ideal","H","SI1",62.8,57,7619,6.98,7.09,4.42
1,"Very Good","D","VS1",61.2,62,7567,6.35,6.39,3.9
0.35,"Very Good","F","VVS1",62.3,56,909,4.53,4.57,2.83
0.89,"Very Good","E","SI1",62.7,57,4003,6.08,6.13,3.83
0.3,"Ideal","E","VVS2",60.8,56,949,4.35,4.37,2.65
0.3,"Ideal","H","IF",62.1,55,1013,4.3,4.27,2.66
0.71,"Premium","F","VVS1",60.9,58,3604,5.76,5.8,3.52
0.54,"Very Good","F","VS2",63,56.8,1745,5.18,5.22,3.28
0.3,"Premium","D","VS1",60.7,58,848,4.36,4.34,2.64
0.3,"Very Good","D","VS1",60.1,58,666,4.35,4.37,2.62
0.71,"Ideal","F","VS2",61.8,55,3516,5.74,5.76,3.55
0.4,"Ideal","E","VS1",62.2,55,1053,4.72,4.76,2.95
1.2,"Premium","H","SI2",62.4,57,5510,6.83,6.75,4.24
1.02,"Premium","F","SI2",59.9,59,4238,6.59,6.56,3.94
0.33,"Premium","H","VS2",61.3,60,668,4.47,4.44,2.73
0.3,"Ideal","H","SI1",62.2,57,450,4.26,4.29,2.66
0.71,"Ideal","D","VS1",61.7,56,4380,5.71,5.74,3.53
1.04,"Good","J","SI2",64.2,59,3425,6.47,6.38,4.13
0.77,"Premium","D","VS1",59.4,59,4037,5.96,6,3.55
2.02,"Very Good","D","SI2",60.6,57,15334,8.19,8.25,4.98
1.05,"Good","J","VS1",57.8,64,3881,6.74,6.67,3.88
0.71,"Very Good","E","SI1",63.1,59,2441,5.75,5.62,3.59
1.01,"Very Good","H","VS1",59.1,59,5904,6.5,6.59,3.87
0.32,"Premium","G","VS2",61.5,58,720,4.4,4.35,2.69
2,"Ideal","H","SI2",61.5,57,12587,8.04,8,4.93
0.31,"Ideal","I","SI2",61,56,379,4.39,4.43,2.69
0.33,"Very Good","G","VVS2",63,56,672,4.42,4.47,2.8
0.34,"Ideal","E","SI1",62,57,765,4.48,4.46,2.77
1.27,"Very Good","H","VS2",62.6,57,7715,6.91,6.95,4.34
0.9,"Very Good","F","VS2",62.6,58,4681,6.08,6.13,3.82
0.5,"Ideal","G","VS2",61.6,55,1400,5.11,5.14,3.16
1,"Very Good","H","SI2",63,61,4015,6.31,6.35,3.99
1.69,"Ideal","F","VS2",62.2,57,16789,7.59,7.66,4.74
0.51,"Ideal","E","SI1",61.1,56,1343,5.17,5.2,3.17
1.05,"Very Good","J","SI2",60.9,60,3395,6.51,6.59,3.99
0.33,"Very Good","H","VS2",62.2,57,521,4.42,4.46,2.76
1.58,"Ideal","I","SI2",62.3,57,6441,7.42,7.34,4.6
0.89,"Good","E","SI2",61.6,60.9,3284,6.13,6.24,3.82
0.54,"Ideal","H","SI1",61,56,1240,5.28,5.24,3.21
0.52,"Ideal","G","SI1",60.4,57,1354,5.23,5.27,3.17
2,"Ideal","H","SI1",61.8,57,12654,8.05,8.01,4.96
0.41,"Ideal","G","VS2",61.4,54,1061,4.84,4.77,2.95
0.47,"Good","E","VVS1",65.2,56,1613,4.86,4.89,3.18
0.9,"Very Good","F","SI2",63.1,56,3457,6.18,6.12,3.88
0.31,"Ideal","F","VVS1",61.1,55,840,4.38,4.39,2.68
0.55,"Ideal","F","VS2",61.7,56,1692,5.26,5.3,3.26
1,"Very Good","F","VS2",62.5,58,6283,6.32,6.36,3.96
0.5,"Fair","F","VS1",56.4,62,1446,5.31,5.22,2.97
1.6,"Ideal","G","VS1",62,54,17050,7.53,7.5,4.6
1.5,"Good","H","VS2",63.9,60,10692,7.17,7.22,4.6
1.02,"Very Good","E","SI2",63.1,59,4404,6.33,6.39,4.01
0.44,"Very Good","E","VS2",60.3,58,987,4.9,4.92,2.96
2.15,"Very Good","I","SI2",63.4,56,12100,8.2,8.15,5.18
1,"Ideal","H","SI2",61.4,56,4312,6.46,6.41,3.95
0.52,"Premium","G","VS2",62,58,1577,5.2,5.16,3.21
0.73,"Very Good","H","VS2",63.1,57.3,2337,5.65,5.7,3.59
1.32,"Premium","I","SI1",60.3,60,6653,7.14,7.09,4.29
1.17,"Very Good","H","VS2",59.6,59,5585,6.84,6.88,4.09
0.77,"Ideal","F","VS1",62.5,57,3357,5.88,5.9,3.68
0.46,"Ideal","D","VS2",62.4,56,1298,4.98,4.95,3.1
0.32,"Premium","F","SI2",59.7,59,540,4.48,4.43,2.66
0.4,"Ideal","G","IF",61.1,56,1257,4.76,4.79,2.92
0.42,"Ideal","H","VVS1",61.8,55,1035,4.85,4.8,2.98
1.53,"Very Good","D","SI1",59.2,57,11873,7.52,7.55,4.46
1.09,"Ideal","E","SI1",61.1,55,5935,6.66,6.7,4.08
1.74,"Very Good","H","I1",63.2,55,4677,7.62,7.59,4.8
1.04,"Ideal","G","VS1",62.3,56,7457,6.45,6.49,4.03
1.08,"Premium","D","SI1",62.8,58,6623,6.62,6.51,4.12
1.21,"Ideal","E","VVS2",61.7,57,13661,6.8,6.88,4.22
0.32,"Ideal","G","IF",61.3,56,905,4.4,4.44,2.71
0.55,"Very Good","E","VVS2",59.6,59,2312,5.32,5.39,3.19
0.43,"Premium","G","VS2",61.1,59,867,4.83,4.86,2.96
0.35,"Ideal","H","SI2",60.3,55,474,4.61,4.65,2.79
1.19,"Premium","G","VS1",61.2,55,7797,6.86,6.81,4.18
0.53,"Very Good","F","SI1",59.6,58,1250,5.28,5.33,3.16
0.55,"Ideal","E","VS2",62.5,56,2030,5.26,5.23,3.28
0.91,"Premium","I","VS1",61.9,57,3669,6.24,6.19,3.85
0.41,"Premium","E","VS2",62.1,58,999,4.78,4.75,2.96
0.3,"Very Good","G","SI1",62.6,57,447,4.25,4.34,2.69
0.71,"Premium","D","SI1",61.3,58,2822,5.75,5.73,3.52
0.32,"Ideal","D","SI1",61.2,56,714,4.45,4.47,2.73
0.96,"Premium","I","SI1",61.3,58,2866,6.39,6.3,3.89
0.76,"Ideal","J","SI1",61.9,53,1859,5.85,5.92,3.64
0.7,"Good","F","VVS1",63.3,56,3310,5.64,5.7,3.59
1.02,"Good","E","I1",63.1,60,3051,6.31,6.4,4.01
0.54,"Ideal","I","VS1",63.1,55,1453,5.18,5.22,3.27
1.29,"Premium","G","SI2",62,58,5996,7.03,6.97,4.34
0.7,"Ideal","H","VVS1",60.9,57,3611,5.7,5.78,3.5
0.38,"Ideal","J","SI1",62,54,525,4.66,4.7,2.9
0.3,"Very Good","G","VVS1",59.8,62,737,4.33,4.36,2.6
0.71,"Premium","H","SI2",61.5,57,1960,5.76,5.69,3.52
0.84,"Very Good","F","VVS2",60.4,62,4318,6.1,6.15,3.7
0.53,"Ideal","D","SI1",61.2,57,1706,5.24,5.19,3.19
0.92,"Premium","H","VS2",61.3,58,4077,6.21,6.26,3.82
1.12,"Premium","H","SI1",62,56,4572,6.69,6.59,4.13
1.01,"Premium","G","VS2",62.1,59,5864,6.43,6.38,3.98
0.32,"Ideal","H","VVS1",61.9,55,730,4.37,4.38,2.71
1.4,"Very Good","G","VS2",60.1,62,10351,7.16,7.25,4.33
1.15,"Ideal","G","VS2",61.4,57,6492,6.78,6.74,4.15
0.56,"Ideal","D","SI1",62.3,56,1723,5.26,5.33,3.3
2,"Good","G","SI2",58.1,64,11041,8.3,8.27,4.81
0.51,"Very Good","G","IF",62.6,56,2102,5.09,5.13,3.2
1.02,"Premium","E","SI2",59.6,59,4478,6.59,6.54,3.91
0.53,"Ideal","D","VS2",61.2,56,1857,5.2,5.23,3.19
2.01,"Fair","I","I1",67.4,58,5696,7.71,7.64,5.17
0.5,"Premium","F","SI1",59.6,60,1282,5.12,5.15,3.06
0.5,"Ideal","G","VVS1",61.8,54,1865,5.13,5.16,3.18
1.05,"Very Good","D","SI1",59.3,59,5952,6.63,6.69,3.95
0.3,"Very Good","F","VS2",62.8,58,605,4.24,4.29,2.68
0.3,"Good","D","VS2",63.5,53,616,4.3,4.33,2.74
0.9,"Good","H","VS2",64,57,3538,6.14,6.11,3.92
0.38,"Ideal","I","SI1",61.8,54,593,4.66,4.7,2.89
0.32,"Ideal","G","VS1",61.6,56,645,4.38,4.42,2.71
1.01,"Premium","H","SI2",60.8,59,3733,6.51,6.46,3.94
0.51,"Ideal","E","SI1",62.5,56,1443,5.1,5.07,3.18
0.41,"Ideal","F","SI2",62,53,612,4.77,4.81,2.97
1.01,"Premium","D","VS1",62.1,58,7575,6.4,6.37,3.97
0.5,"Very Good","E","SI2",61.6,58,1235,5.08,5.11,3.14
0.41,"Ideal","E","VVS1",61.3,57,1431,4.79,4.77,2.93
1.72,"Ideal","J","SI1",62,57,8688,7.66,7.62,4.74
0.32,"Ideal","E","VVS2",61.2,56,816,4.39,4.43,2.7
0.31,"Premium","E","VS1",60,59,734,4.38,4.42,2.64
0.9,"Premium","E","SI1",59.8,58,4092,6.26,6.21,3.73
0.31,"Ideal","G","VS2",62.4,55,544,4.3,4.32,2.69
0.32,"Ideal","E","VS2",61.6,55,900,4.42,4.41,2.72
0.9,"Good","G","SI2",64.1,56,3246,6.12,6.08,3.91
0.76,"Premium","D","SI2",58.8,57,2706,6.03,5.98,3.51
0.32,"Premium","H","VVS1",61.5,59,730,4.37,4.41,2.7
0.62,"Ideal","G","VS2",61.6,55,2321,5.51,5.53,3.4
0.31,"Ideal","F","VVS1",62,55,840,4.34,4.37,2.7
1,"Fair","H","SI2",66.1,59,3472,6.18,6.13,4.07
0.77,"Ideal","F","VS1",62.1,57,3387,5.88,5.84,3.64
0.3,"Premium","I","VS1",60.5,60,608,4.33,4.3,2.61
1.51,"Ideal","E","VS2",62.8,56,14844,7.31,7.24,4.57
0.9,"Ideal","F","SI1",61.7,55,4269,6.19,6.16,3.81
1.07,"Premium","J","VS2",62.8,57,4224,6.54,6.49,4.09
0.31,"Premium","F","VS2",61.6,58,802,4.38,4.35,2.69
0.42,"Premium","G","VS2",59.8,58,1087,4.9,4.86,2.92
0.41,"Ideal","E","SI1",62.5,57,969,4.79,4.74,2.98
1.15,"Premium","I","SI1",62.2,56,4637,6.77,6.67,4.18
0.41,"Very Good","G","VVS1",60.3,60,1151,4.74,4.78,2.87
0.52,"Ideal","E","VS2",61.9,56,1815,5.16,5.12,3.18
0.7,"Ideal","I","VVS1",62.8,56.3,2386,5.65,5.69,3.56
0.3,"Ideal","E","VVS2",61.8,56,789,4.33,4.35,2.68
0.83,"Very Good","J","VS2",60.5,55,2444,6.08,6.11,3.69
0.9,"Good","G","VS2",63.6,59,4022,6.1,6.04,3.86
1.01,"Very Good","F","VS1",63.7,56,7001,6.27,6.33,4.01
0.42,"Premium","D","VS1",60.8,59,1235,4.85,4.79,2.93
1.16,"Good","G","SI2",63.7,57,3644,6.59,6.56,4.19
1.51,"Premium","E","SI1",62.8,59,11565,7.3,7.26,4.57
0.9,"Premium","F","SI1",59.9,59,4232,6.26,6.29,3.76
0.31,"Ideal","H","SI1",61.3,55,421,4.35,4.39,2.68
0.91,"Ideal","I","VS1",62.5,55,3669,6.25,6.2,3.89
0.31,"Premium","E","VS2",61,59,872,4.39,4.33,2.66
0.7,"Fair","G","SI1",56.6,61,2120,5.86,5.95,3.34
0.3,"Ideal","I","VVS2",62.6,56,515,4.26,4.3,2.68
0.39,"Ideal","G","SI1",60.5,56,866,4.77,4.79,2.89
0.73,"Ideal","G","VVS1",61.6,56,3913,5.76,5.79,3.56
0.49,"Very Good","F","SI1",62.5,57,1116,4.99,5.02,3.13
0.73,"Ideal","H","SI1",62.6,57,2320,5.66,5.74,3.57
0.33,"Very Good","G","VVS2",61.5,62,702,4.39,4.43,2.71
0.51,"Ideal","D","VS2",61.9,54,1660,5.14,5.17,3.19
2.15,"Ideal","I","SI2",61.7,55,14519,8.43,8.24,5.14
1.02,"Ideal","I","SI1",62.9,57,3656,6.41,6.37,4.02
1.5,"Good","F","SI1",60.5,62,11399,7.32,7.38,4.45
1.18,"Very Good","J","SI2",63.5,57,4294,6.68,6.74,4.26
0.57,"Ideal","E","VS2",62.9,57,1949,5.29,5.26,3.32
2.07,"Premium","I","VS2",61.2,58,18193,8.18,8.2,5.01
1,"Good","F","SI1",63.3,61,4712,6.29,6.31,3.99
0.27,"Ideal","E","VS2",62.7,55,470,4.15,4.18,2.61
0.71,"Ideal","G","SI2",61.8,56,2031,5.7,5.72,3.53
2.03,"Premium","J","SI2",61.7,61,12078,8.18,8.04,5
0.3,"Premium","H","VVS1",62.7,59,684,4.29,4.32,2.7
0.25,"Premium","E","VVS2",62.5,59,740,4.04,4.02,2.52
0.7,"Ideal","F","VVS1",62.2,55,3348,5.69,5.66,3.53
0.38,"Ideal","H","VVS1",60.7,55,1219,4.71,4.74,2.87
0.35,"Premium","H","VVS2",62.7,58,906,4.5,4.46,2.81
0.81,"Ideal","E","VVS2",62.2,53.7,5373,5.97,5.99,3.72
0.54,"Ideal","G","SI1",61.9,55,1736,5.24,5.26,3.25
1.75,"Premium","I","VS1",60.6,60,12529,7.84,7.8,4.74
0.73,"Very Good","D","SI1",63.1,57,2808,5.74,5.7,3.61
1.51,"Very Good","F","VS2",61.1,59,14165,7.32,7.37,4.49
0.4,"Premium","F","SI1",62.5,59,945,4.71,4.67,2.93
0.4,"Very Good","G","SI1",61.1,61,702,4.7,4.76,2.89
1,"Very Good","E","VVS2",59.1,58,9815,6.5,6.57,3.86
1.07,"Ideal","E","SI2",61.5,56,5704,6.61,6.58,4.06
0.7,"Ideal","H","SI1",60.4,56,2815,5.75,5.81,3.49
0.7,"Ideal","H","VS2",61.4,56,2733,5.72,5.75,3.52
0.57,"Ideal","E","VS1",61,56,2297,5.38,5.4,3.29
1.01,"Good","D","SI1",57.6,60,5501,6.59,6.64,3.81
0.56,"Premium","G","VS1",61,60,1999,5.39,5.32,3.27
0.71,"Very Good","H","VS1",62.6,58,2423,5.72,5.75,3.59
0.55,"Ideal","D","SI1",60.6,56,1819,5.32,5.27,3.21
0.55,"Ideal","E","SI1",61.8,58,1609,5.24,5.28,3.25
0.53,"Ideal","E","SI2",60.9,57,1315,5.23,5.21,3.18
0.31,"Ideal","F","VVS1",62.4,55,828,4.33,4.36,2.71
1.03,"Ideal","G","VVS2",61.2,57,8483,6.48,6.52,3.98
0.3,"Ideal","H","VVS2",62.2,57,605,4.26,4.29,2.66
0.7,"Very Good","G","SI1",63,59,2276,5.64,5.67,3.56
0.3,"Premium","E","VS2",61.6,58,844,4.33,4.31,2.66
0.52,"Premium","E","SI1",59.8,61,1577,5.2,5.17,3.1
0.31,"Premium","F","VVS1",59.7,59,1028,4.49,4.45,2.67
0.42,"Ideal","G","VVS1",61.6,55,1179,4.81,4.87,2.98
0.67,"Premium","G","VS2",61,61,2050,5.66,5.61,3.44
0.5,"Very Good","H","IF",61.4,61,1923,5.14,5.03,3.12
0.7,"Very Good","I","VVS2",60.1,63,2415,5.81,5.74,3.47
0.74,"Premium","E","VS1",61.2,58,3312,5.88,5.82,3.58
0.39,"Premium","E","VS2",61.3,61,951,4.7,4.66,2.87
0.73,"Good","E","VS1",63.7,59,3146,5.67,5.69,3.62
1.01,"Very Good","D","VVS2",59.8,57,10499,6.49,6.58,3.91
0.51,"Ideal","D","SI1",61.6,56,1569,5.1,5.12,3.15
1.09,"Ideal","E","VS2",62.1,57,7813,6.62,6.56,4.09
1.01,"Premium","I","SI1",62.7,60,2885,6.36,6.27,3.96
0.3,"Premium","D","SI2",61.2,57,574,4.33,4.3,2.64
0.91,"Very Good","E","VVS2",61.1,61,7131,6.24,6.2,3.8
0.9,"Very Good","F","SI1",62.3,57,5122,6.13,6.16,3.83
0.91,"Very Good","H","VS1",62.7,63,3881,6.1,6.03,3.8
1.13,"Ideal","H","SI2",61.6,55,4911,6.68,6.72,4.13
0.73,"Very Good","F","VS2",58.9,60,2503,5.9,5.81,3.45
1.01,"Fair","G","SI1",64.2,59,4004,6.31,6.28,4.04
0.62,"Premium","E","VVS2",62,56,2618,5.48,5.42,3.38
1.53,"Good","E","SI1",63.5,58,11303,7.29,7.35,4.65
0.38,"Ideal","E","IF",62.2,54.1,1402,4.64,4.67,2.89
2.14,"Fair","H","I1",66.4,56,6328,8,7.92,5.29
1.14,"Very Good","F","VS2",58.3,60,7293,6.87,6.91,4.02
0.43,"Ideal","G","IF",61.2,57,1433,4.81,4.86,2.96
0.72,"Ideal","H","VS1",62.3,55,2949,5.72,5.74,3.57
1.01,"Premium","E","SI2",61.8,61,3801,6.35,6.29,3.9
0.43,"Premium","F","VVS2",61.6,60,1169,4.82,4.86,2.98
0.35,"Ideal","D","VS2",62.3,56,945,4.54,4.51,2.82
1.53,"Ideal","F","SI1",62,56,11229,7.43,7.38,4.59
