"carat","cut","color","clarity","depth","table","price","x","y","z"
0.32,"Very Good","E","VVS1",60.8,58,954,4.38,4.41,2.67
0.9,"Very Good","F","SI2",63.1,56,3457,6.18,6.12,3.88
1.2,"Premium","H","VS1",61.7,59,4838,6.78,6.74,4.17
0.36,"Ideal","D","VS1",61.7,55,1064,4.59,4.62,2.84
1,"Ideal","D","SI1",62.8,55,5639,6.3,6.38,3.98
1.21,"Ideal","G","VS1",62.2,56,9026,6.87,6.85,4.26
1.01,"Good","H","I1",64.2,61,2846,6.25,6.18,3.99
0.56,"Ideal","H","VS2",61.2,57,1388,5.29,5.33,3.25
1.26,"Premium","F","VS1",62.7,58,9896,6.86,6.93,4.32
0.32,"Ideal","I","VS2",61.5,56,449,4.4,4.41,2.71
0.54,"Very Good","D","VS2",60.5,59,1885,5.24,5.28,3.18
0.72,"Ideal","G","SI2",62.6,52,2295,5.74,5.77,3.6
1.11,"Premium","H","SI1",62.8,61,5315,6.63,6.56,4.14
0.9,"Premium","D","SI1",62.7,58,4381,6.09,6.15,3.84
1.02,"Ideal","G","VS2",61.4,55,6499,6.48,6.51,3.99
1.14,"Very Good","J","SI2",62.4,57,4470,6.66,6.7,4.17
0.59,"Very Good","G","IF",60.9,57,2611,5.38,5.42,3.29
0.9,"Very Good","I","VS2",60.7,59,3709,6.23,6.26,3.79
0.5,"Ideal","G","VVS2",61.9,58,1741,5.06,5.09,3.14
0.23,"Very Good","E","VVS1",61.9,58,472,3.94,3.98,2.45
0.32,"Ideal","H","VS1",61.5,57,720,4.42,4.4,2.71
0.9,"Very Good","E","VVS2",62.2,60,6289,6.04,6.12,3.78
1.02,"Very Good","J","SI2",63.3,56,3745,6.38,6.42,4.05
1.51,"Premium","I","VVS2",61.1,60,10817,7.36,7.33,4.49
0.33,"Very Good","G","VS2",59.4,61,579,4.49,4.53,2.68
0.34,"Good","G","VS2",57.5,61,714,4.66,4.6,2.66
0.77,"Very Good","J","SI1",63.3,57,2010,5.84,5.79,3.68
0.51,"Very Good","E","SI1",59.4,57,1284,5.2,5.24,3.1
1.33,"Ideal","F","VVS2",61.9,55,15031,7.02,7.07,4.36
0.34,"Ideal","I","VS1",61.8,55,555,4.48,4.52,2.78
0.5,"Ideal","H","VVS2",61.6,57,1842,5.08,5.14,3.15
1.03,"Ideal","G","SI2",60.4,56,3692,6.56,6.53,3.95
1.06,"Premium","G","VS2",62.5,58,5543,6.52,6.47,4.06
0.38,"Ideal","I","VVS2",62.6,54,983,4.65,4.62,2.9
1.2,"Ideal","E","SI2",61.3,56,6006,6.85,6.88,4.21
0.93,"Very Good","E","SI2",63,58,3746,6.16,6.18,3.89
0.51,"Very Good","F","VS2",63.1,57,1574,5.1,5.08,3.21
0.34,"Ideal","G","VS2",62.2,57,596,4.44,4.47,2.77
0.35,"Premium","F","VS2",61.9,58,706,4.48,4.54,2.79
0.41,"Ideal","E","SI1",62.5,55,969,4.77,4.73,2.97
1.01,"Premium","G","VVS2",61.9,59,7964,6.45,6.41,3.98
0.71,"Very Good","I","VS2",61.1,60,2384,5.72,5.77,3.51
0.54,"Ideal","F","VVS2",61.2,55,2333,5.27,5.25,3.22
0.75,"Very Good","D","SI1",63.9,56,3085,5.73,5.75,3.67
0.5,"Very Good","E","VS2",62.4,57,1568,5.01,5.03,3.13
0.76,"Ideal","J","VS2",61.8,54,2026,5.87,5.91,3.64
0.46,"Ideal","J","VVS1",61.8,56,1018,4.97,4.93,3.06
2.11,"Premium","I","SI2",62.3,56,13701,8.23,8.13,5.1
1.01,"Very Good","G","SI2",63.2,58,3275,6.42,6.35,4.04
0.56,"Premium","D","SI1",61.4,58,1814,5.33,5.29,3.26
0.31,"Ideal","H","VVS1",62,54.2,660,4.35,4.39,2.71
1.21,"Very Good","H","SI1",63.1,60,5871,6.74,6.69,4.24
1.18,"Ideal","G","SI1",62.5,55,6112,6.77,6.74,4.22
0.35,"Ideal","E","SI1",61.6,55,744,4.55,4.57,2.81
0.9,"Good","G","VS1",63.9,57,4223,6.08,6.03,3.87
0.71,"Premium","F","SI2",62.3,60,2169,5.7,5.67,3.54
1.57,"Premium","I","SI2",60.9,58,7484,7.53,7.51,4.58
0.32,"Premium","F","VVS1",60.7,58,1294,4.43,4.4,2.68
1.14,"Very Good","G","SI2",59.5,59,4935,6.79,6.85,4.06
0.57,"Very Good","E","VS2",60.7,58,1732,5.37,5.33,3.25
1.14,"Very Good","G","VS1",63.4,58,7171,6.67,6.61,4.21
1.01,"Good","E","VVS2",64.3,58,7769,6.34,6.28,4.06
0.53,"Ideal","F","SI2",62.4,54,1078,5.19,5.22,3.25
0.34,"Premium","F","VS2",59.8,59,854,4.55,4.51,2.71
1.3,"Premium","H","VS2",62.7,58,5824,7.01,6.97,4.38
0.32,"Ideal","E","VS2",61.7,55,702,4.36,4.42,2.71
0.31,"Ideal","E","VS2",61.1,56,632,4.37,4.4,2.68
0.44,"Very Good","H","IF",61.1,57,1194,4.91,4.94,3.01
0.74,"Very Good","F","SI1",59.8,58,2583,5.89,5.94,3.54
0.75,"Ideal","G","VVS2",62,56,3740,5.79,5.85,3.61
0.51,"Good","E","VS2",63.1,59,1436,5.04,5.07,3.19
0.72,"Fair","I","VVS2",65.7,57,2131,5.56,5.64,3.68
2.05,"Premium","I","VS1",60.6,60,17640,8.21,8.18,4.97
1.58,"Ideal","H","SI1",61.4,56,10738,7.53,7.46,4.6
0.31,"Ideal","H","SI1",61.3,57,421,4.36,4.38,2.68
1.18,"Very Good","G","SI2",62.4,56,5562,6.8,6.83,4.25
1,"Very Good","E","VS2",64,59,6285,6.22,6.31,4.01
0.81,"Premium","E","SI2",59.9,61,2559,6.08,6.05,3.63
1.1,"Ideal","G","SI2",62.6,56,5535,6.64,6.58,4.14
0.31,"Ideal","H","SI1",61.5,55,464,4.39,4.42,2.71
0.51,"Ideal","E","VS1",62.7,56,1758,5.14,5.1,3.21
1.01,"Premium","F","SI1",61.8,59,4989,6.41,6.34,3.94
0.7,"Ideal","F","VS1",62.4,53,2839,5.73,5.71,3.57
0.32,"Premium","H","VS2",60.6,58,648,4.47,4.44,2.7
1.04,"Ideal","H","SI1",62.1,57,4801,6.49,6.52,4.04
0.7,"Fair","G","I1",65.3,59,1138,5.5,5.47,3.58
1.01,"Very Good","E","SI1",62.3,56,5339,6.36,6.42,3.98
0.56,"Very Good","J","VS2",60.6,57,1232,5.35,5.38,3.25
1.07,"Ideal","I","VS1",62,53,5373,6.61,6.62,4.1
1.67,"Ideal","H","VS2",62.6,56,12945,7.55,7.57,4.73
0.32,"Ideal","E","VS1",61.4,55,713,4.42,4.44,2.72
0.5,"Very Good","D","SI1",63.4,56,1354,5.01,5.06,3.19
1.5,"Very Good","G","SI1",63.6,58,10633,7.14,7.29,4.59
0.3,"Ideal","E","VVS2",62.4,54,742,4.31,4.34,2.7
0.95,"Fair","J","I1",64.9,56,2322,6.17,6.12,3.99
0.38,"Ideal","E","VVS1",61.9,53.7,1245,4.66,4.67,2.89
1.56,"Very Good","G","VVS1",59.7,59,15334,7.48,7.57,4.49
0.43,"Ideal","H","SI1",62.4,56,716,4.81,4.83,3.01
1,"Ideal","E","SI1",62.6,56,4480,6.37,6.29,3.96
0.7,"Premium","H","VS1",60.5,58,2364,5.77,5.73,3.48
0.93,"Ideal","H","SI1",62.8,56,3988,6.19,6.27,3.91
0.32,"Premium","J","VS1",61.7,58,421,4.38,4.4,2.71
1.66,"Very Good","G","VS2",63.2,56,15229,7.61,7.49,4.77
0.41,"Ideal","I","VS1",61.9,55,824,4.79,4.81,2.97
0.71,"Premium","F","SI1",59.8,62,2756,5.74,5.73,3.43
0.53,"Premium","J","VS2",60.9,59,1122,5.27,5.2,3.19
0.73,"Ideal","D","SI2",61.9,57,2557,5.76,5.81,3.58
0.34,"Ideal","G","VVS2",61.1,57,995,4.52,4.48,2.75
2.06,"Premium","H","SI1",62.4,59,14863,8.11,8.07,5.05
1.21,"Ideal","J","VS2",62.1,57,5653,6.81,6.82,4.23
0.38,"Premium","G","VS2",59.7,62,918,4.68,4.66,2.79
1.53,"Very Good","J","SI1",61.7,58,7730,7.43,7.47,4.6
0.91,"Very Good","J","VS1",63.5,55,3082,6.22,6.12,3.92
0.41,"Very Good","G","VS1",61.5,58,899,4.76,4.8,2.94
1.11,"Very Good","G","VS1",61.5,57.6,7503,6.66,6.7,4.11
1.31,"Ideal","F","VS2",59.6,60,10243,7.06,7.16,4.24
1.55,"Ideal","H","VS1",60.6,57,12087,7.51,7.47,4.54
0.73,"Very Good","E","SI1",61.3,58,2871,5.76,5.83,3.55
1.32,"Premium","I","VS1",62.4,58,4719,7.01,6.96,4.36
0.94,"Ideal","D","SI2",62.1,56,4182,6.21,6.25,3.87
0.41,"Ideal","F","VVS1",60.7,56,1356,4.85,4.81,2.93
0.51,"Ideal","F","SI1",62.9,56,1406,5.1,5.05,3.19
1.29,"Good","I","VS2",57.9,61,7102,7.16,7.13,4.14
1.3,"Very Good","J","VS2",63.3,57,4106,6.98,6.96,4.41
1.08,"Premium","D","I1",61.9,60,2869,6.55,6.48,4.03
0.9,"Premium","G","SI1",62.7,58,3774,6.13,6.08,3.83
0.9,"Very Good","H","SI2",62.1,56,3295,6.13,6.23,3.84
0.41,"Ideal","G","VVS1",61.7,55,1230,4.79,4.77,2.95
0.91,"Fair","H","SI2",65.7,60,2763,6.03,5.99,3.95
0.9,"Very Good","H","SI1",62.3,63,3447,6.06,6.13,3.8
0.5,"Ideal","D","VS2",61.9,57,1845,5.09,5.06,3.14
1.02,"Premium","H","VS2",60.2,62,5432,6.54,6.46,3.91
0.38,"Very Good","D","SI2",59.2,61,633,4.67,4.72,2.78
0.34,"Premium","F","VS2",62.9,58,880,4.46,4.44,2.8
0.72,"Ideal","F","SI2",62,57,1743,5.68,5.64,3.51
0.38,"Ideal","F","VS2",62.1,53.8,789,4.66,4.67,2.9
2.01,"Ideal","J","SI2",62.9,54,12565,8.03,8.07,5.06
0.31,"Premium","G","SI1",60.7,60,593,4.36,4.34,2.64
2.01,"Very Good","J","SI1",61.6,60,12084,7.99,8.02,4.93
0.25,"Very Good","E","VVS2",62.2,58,548,4.03,4.11,2.53
0.71,"Ideal","G","VS1",62.6,57,2930,5.67,5.7,3.56
0.35,"Very Good","E","VS1",59.7,59,790,4.59,4.62,2.75
0.34,"Premium","G","VS2",61.6,60,765,4.49,4.47,2.76
1.24,"Premium","D","SI1",59.3,60,6319,7.05,7.01,4.16
0.26,"Ideal","E","VVS1",62,56,599,4.09,4.13,2.55
0.35,"Very Good","H","VVS1",61.1,56,733,4.54,4.57,2.78
0.7,"Fair","I","VVS2",64.7,55,2117,5.62,5.51,3.6
1.09,"Ideal","F","SI2",61.2,55,5016,6.64,6.67,4.07
1.12,"Premium","F","SI2",60.5,59,4570,6.73,6.79,4.09
1.52,"Premium","I","SI1",58.8,61,6639,7.5,7.46,4.4
1.29,"Very Good","J","SI2",63.5,57,3884,6.89,6.87,4.37
0.5,"Premium","G","VVS2",60.9,59,1838,5.09,5.12,3.11
1.09,"Ideal","I","VS2",61.8,57,5904,6.55,6.59,4.06
0.57,"Premium","G","VVS2",60.2,60,2059,5.44,5.36,3.25
0.54,"Premium","G","SI1",61.7,59,1389,5.2,5.17,3.2
1.14,"Premium","G","VS2",61.2,58,6619,6.75,6.71,4.12
0.3,"Ideal","G","SI1",61.8,56,477,4.34,4.37,2.69
0.94,"Premium","E","SI1",60,58,4580,6.44,6.37,3.84
0.73,"Ideal","J","SI1",61.3,57,1956,5.82,5.8,3.56
0.71,"Premium","F","VS2",62.8,57,2801,5.69,5.64,3.56
1.07,"Premium","G","SI2",62.1,59,4584,6.54,6.48,4.04
1.02,"Ideal","F","SI2",62.6,56,4851,6.38,6.44,4.01
0.38,"Ideal","E","VVS1",62.4,54,1160,4.64,4.66,2.9
1.01,"Premium","I","SI1",62.7,59,3959,6.43,6.36,4.01
0.41,"Ideal","F","VVS2",61.9,55,1192,4.79,4.78,2.96
0.93,"Very Good","D","SI1",60.8,59,4527,6.24,6.27,3.8
0.6,"Premium","D","SI2",61.4,56,1385,5.43,5.41,3.33
0.38,"Ideal","E","VS1",62.7,55,1069,4.65,4.6,2.9
0.36,"Ideal","E","VS1",62,56,1094,4.59,4.57,2.84
0.7,"Very Good","I","SI1",61.1,56,2021,5.74,5.75,3.51
1.32,"Ideal","F","VS2",62.3,57,7983,7.06,6.97,4.37
1,"Premium","D","SI2",60.3,58,4295,6.48,6.45,3.9
0.41,"Good","D","SI1",63.1,57,717,4.68,4.73,2.97
0.51,"Ideal","H","SI1",61.6,55,1222,5.14,5.18,3.18
0.91,"Premium","H","SI2",62.9,59,3363,6.15,6.12,3.86
1.27,"Good","J","SI2",66,59,4542,6.71,6.75,4.44
0.42,"Very Good","H","SI1",62.9,57,700,4.76,4.84,3.02
1.01,"Premium","F","VS1",61.3,58,6999,6.44,6.52,3.97
1.4,"Premium","F","VS2",61.5,60,10625,7.25,7.18,4.44
0.36,"Ideal","F","IF",61.7,55,1210,4.58,4.62,2.84
2.01,"Premium","I","SI2",60,61,13400,8.13,8.08,4.86
0.33,"Ideal","G","VS2",61.3,57,598,4.45,4.49,2.74
0.4,"Ideal","E","VS1",62.1,55,960,4.79,4.75,2.96
0.7,"Ideal","I","VVS1",61.8,56,2492,5.72,5.74,3.54
0.38,"Ideal","F","VS2",61.2,57,889,4.67,4.64,2.85
0.32,"Ideal","D","VS2",61.9,55,912,4.43,4.45,2.75
0.74,"Ideal","F","VS1",62,57,3593,5.81,5.78,3.6
0.36,"Premium","F","SI1",61.5,58,600,4.54,4.6,2.81
0.56,"Very Good","F","SI1",60,57,1679,5.41,5.38,3.24
0.3,"Ideal","G","VVS1",62.1,58,753,4.26,4.28,2.65
1.02,"Very Good","J","SI2",62.9,59,3755,6.34,6.41,4.01
2.02,"Ideal","G","SI2",61.7,57,17265,8.15,8.1,5.01
0.54,"Ideal","G","SI1",62.6,57,1292,5.18,5.21,3.25
0.91,"Good","F","SI1",63.9,55,4279,6.1,6.17,3.92
1.16,"Ideal","J","SI1",60.7,57,4028,6.83,6.77,4.13
0.27,"Ideal","H","VS1",62.2,55,500,4.15,4.18,2.59
0.55,"Ideal","G","VVS2",61.4,56,2028,5.27,5.28,3.24
1.63,"Premium","I","VS1",61.1,57,11534,7.7,7.58,4.67
1.7,"Very Good","H","VVS2",63.1,57,14275,7.61,7.52,4.77
1.64,"Premium","F","SI1",62.8,59,12670,7.53,7.51,4.72
1.51,"Very Good","I","SI1",62.2,60,8637,7.23,7.3,4.52
0.71,"Good","G","SI1",63.9,56,2215,5.62,5.59,3.58
0.63,"Very Good","G","VS1",61.5,56,1960,5.53,5.49,3.39
1.67,"Very Good","I","VS1",61.6,59.1,11867,7.61,7.64,4.7
0.31,"Ideal","E","VVS1",61,57,903,4.39,4.37,2.67
0.71,"Very Good","G","VS2",62.1,58,2649,5.69,5.77,3.56
1.12,"Ideal","F","VS2",61.2,56,8063,6.67,6.73,4.11
1.18,"Very Good","H","SI1",63.3,55,5815,6.75,6.72,4.26
0.57,"Premium","E","VS2",61.9,60,2069,5.35,5.31,3.3
0.9,"Ideal","G","SI2",62.7,53,3805,6.18,6.22,3.89
1,"Good","F","SI1",57.9,62,4961,6.55,6.58,3.8
0.53,"Ideal","H","SI1",62.3,57,1197,5.2,5.24,3.25
1.62,"Premium","G","VS1",59.4,58,15188,7.74,7.68,4.58
0.32,"Premium","E","VS1",61.3,58,677,4.36,4.39,2.68
0.53,"Premium","F","VS2",61.6,57.1,1712,5.15,5.21,3.19
0.4,"Good","G","VVS1",59.1,61,1013,4.86,4.88,2.88
1.11,"Premium","G","VS2",62.3,58,6713,6.65,6.61,4.13
0.43,"Very Good","G","VVS2",60.2,56,976,4.95,4.97,2.99
0.57,"Premium","F","VS2",59.5,60,1760,5.44,5.35,3.21
1.5,"Very Good","G","VS1",63.4,59,12005,7.25,7.19,4.58
0.72,"Ideal","G","VVS1",62.2,57,3502,5.72,5.75,3.57
0.5,"Ideal","J","VS2",61.7,57,875,5.09,5.12,3.15
0.91,"Good","F","SI1",63.7,58,3993,6.1,6.17,3.91
1.15,"Premium","F","SI2",62.2,59,4437,6.7,6.62,4.14
1.01,"Premium","H","SI1",59.5,59,4771,6.56,6.52,3.89
1,"Premium","G","SI2",61.8,58,3808,6.44,6.4,3.97
0.4,"Premium","E","VVS2",60.8,59,1056,4.77,4.73,2.89
0.9,"Very Good","D","IF",62.4,54,9182,6.17,6.21,3.86
0.38,"Ideal","F","VS1",61.4,57,929,4.65,4.67,2.86
0.52,"Ideal","G","VVS2",62.4,55,2012,5.19,5.17,3.23
0.71,"Ideal","G","SI2",61.8,56,2031,5.7,5.72,3.53
0.59,"Ideal","H","SI1",61.1,57,1445,5.39,5.41,3.3
1.03,"Premium","D","SI2",60.6,60,5076,6.52,6.46,3.93
1.25,"Ideal","G","VVS1",61.3,57,13096,6.9,6.94,4.24
0.31,"Premium","E","VS2",61.6,59,680,4.32,4.35,2.67
0.71,"Very Good","E","VS2",62.5,58,3344,5.69,5.73,3.57
0.72,"Good","G","SI1",64,59,2074,5.63,5.59,3.59
0.34,"Ideal","E","VVS1",62,56,1014,4.48,4.52,2.79
1.01,"Premium","G","SI1",62.1,56,4805,6.42,6.36,3.97
0.28,"Very Good","F","VVS2",60.2,58,628,4.26,4.28,2.57
0.36,"Premium","F","VS2",60.5,60,726,4.55,4.61,2.77
0.57,"Ideal","E","VS1",61.4,57,2068,5.37,5.32,3.28
1.01,"Ideal","I","SI1",61.2,56,4825,6.48,6.51,3.97
0.37,"Ideal","F","VVS2",60.7,57,839,4.67,4.69,2.84
0.34,"Ideal","E","VS2",62.2,57,829,4.46,4.42,2.76
0.31,"Very Good","I","VS1",62.8,55,489,4.31,4.35,2.72
0.71,"Premium","D","VVS2",60,58,3618,5.92,5.84,3.53
1.7,"Premium","E","SI1",58.2,62,10860,7.86,7.81,4.56
0.28,"Premium","E","VVS2",60.1,59,646,4.22,4.26,2.55
1.76,"Premium","I","SI2",62,58,10043,7.76,7.72,4.8
0.71,"Good","E","SI1",61.5,61,2573,5.64,5.67,3.48
0.51,"Ideal","E","VS2",62.6,55,1781,5.11,5.08,3.19
0.7,"Ideal","G","VS2",61.8,54,2593,5.71,5.74,3.54
0.41,"Ideal","E","IF",62.1,54,1419,4.75,4.81,2.97
1.07,"Premium","F","SI1",61.7,58,4597,6.58,6.62,4.07
0.5,"Good","E","VS2",64.1,58,1299,5.01,5.03,3.22
0.55,"Premium","F","SI1",60.2,58,1410,5.31,5.35,3.21
0.36,"Ideal","H","VVS2",62.3,57,726,4.52,4.57,2.83
0.34,"Good","H","SI1",63.7,57,490,4.44,4.45,2.83
0.31,"Good","D","SI1",63.3,59,502,4.24,4.29,2.7
0.9,"Good","H","VS2",64.3,60,3890,6.02,6.04,3.88
1.22,"Ideal","G","VVS2",60,58,11003,6.95,6.99,4.18
0.7,"Good","F","SI2",64.1,58,1792,5.58,5.53,3.56
0.79,"Good","I","SI1",63.9,55,2095,5.85,5.8,3.72
0.31,"Premium","I","SI1",61.4,61,523,4.39,4.34,2.68
0.52,"Very Good","F","SI1",60,58,1261,5.21,5.26,3.14
0.62,"Premium","E","VVS2",60.7,60,2727,5.51,5.43,3.32
0.53,"Ideal","H","SI1",61.1,55,1245,5.24,5.28,3.21
0.75,"Ideal","H","SI1",60.4,57,2801,5.93,5.96,3.59
0.9,"Ideal","D","SI1",62.5,57,4579,6.12,6.2,3.85
0.28,"Very Good","D","VVS2",64,56,532,4.14,4.17,2.66
1.59,"Ideal","I","VS2",61.1,55,9972,7.54,7.48,4.59
1.5,"Good","E","SI1",61.3,65,10868,7.17,7.23,4.41
0.55,"Ideal","H","IF",61.5,55,2120,5.25,5.29,3.25
1.03,"Ideal","G","VVS2",61.2,57,8483,6.48,6.52,3.98
1.06,"Very Good","F","SI1",61.2,57,5142,6.58,6.68,4.06
0.68,"Premium","D","SI1",59.8,59,1909,5.72,5.66,3.4
1.04,"Ideal","G","VS1",61.2,58,7375,6.5,6.53,3.99
0.23,"Good","G","VVS1",56.2,60,395,4.14,4.19,2.34
0.34,"Premium","G","VS2",60.3,59,765,4.53,4.49,2.72
1.24,"Ideal","H","SI2",62,56,5797,6.87,6.9,4.27
0.42,"Ideal","G","VVS2",61.3,56,1103,4.82,4.81,2.95
0.24,"Ideal","J","VVS2",62.8,57,432,3.96,3.94,2.48
0.72,"Ideal","I","VVS2",61.2,59,2452,5.75,5.79,3.53
0.35,"Ideal","F","SI1",62.5,54,583,4.5,4.52,2.82
0.4,"Ideal","D","SI1",60.8,57,990,4.81,4.77,2.91
0.46,"Very Good","F","VVS1",61.4,57,1657,4.95,4.99,3.05
0.77,"Ideal","I","VVS2",62.1,55,2598,5.85,5.9,3.65
0.38,"Ideal","E","SI1",61.1,55,844,4.69,4.73,2.88
0.3,"Ideal","D","VS1",61,58,601,4.3,4.36,2.64
0.52,"Premium","D","VVS2",59.8,60,2467,5.28,5.22,3.14
0.32,"Very Good","H","VS2",62.4,58,505,4.33,4.36,2.71
0.38,"Premium","D","VVS2",60,62,1257,4.73,4.7,2.83
0.4,"Ideal","G","VS1",61.3,55,877,4.75,4.78,2.92
0.3,"Ideal","E","VS2",62,55,658,4.25,4.3,2.65
1.33,"Ideal","H","SI1",60.1,57,7742,7.14,7.2,4.31
0.42,"Premium","G","VS2",62,58,1087,4.81,4.77,2.97
1.01,"Premium","F","IF",62.3,57,9627,6.5,6.35,4
0.3,"Ideal","G","VS2",62.2,54,495,4.29,4.33,2.68
0.5,"Ideal","E","SI2",61.4,57,1154,5.09,5.14,3.14
0.7,"Premium","F","I1",63,61,1040,5.69,5.55,3.54
1.51,"Ideal","H","VS2",62.6,57,10685,7.37,7.33,4.6
1.01,"Ideal","G","SI2",62.1,59,4209,6.45,6.41,3.99
1,"Fair","G","SI1",66.2,58,4295,6.25,6.15,4.11
0.5,"Ideal","D","SI2",62.3,54,1250,5.11,5.06,3.17
0.43,"Premium","G","VS1",61.8,59,1008,4.88,4.83,3
0.7,"Ideal","G","SI1",61.1,57,2312,5.72,5.77,3.51
0.26,"Ideal","H","VS2",62.1,55,434,4.08,4.1,2.54
2,"Very Good","J","SI1",60.8,58,12768,7.99,8.07,4.88
0.86,"Fair","G","VS1",64.6,58.8,3756,5.95,6.04,3.87
0.9,"Good","H","SI2",63.1,60,3024,6.09,6.14,3.86
0.58,"Ideal","H","VS1",62.3,57,1764,5.33,5.36,3.33
0.5,"Ideal","F","VS1",61.6,57,1695,5.07,5.09,3.13
0.31,"Premium","E","VS2",61.3,60,872,4.39,4.32,2.67
0.77,"Very Good","F","SI1",59.6,60,3044,5.95,5.97,3.55
0.34,"Ideal","G","VS2",61.5,55,596,4.47,4.5,2.76
0.32,"Premium","E","VS2",62.6,58,702,4.36,4.4,2.74
2.01,"Good","H","SI2",64,51,15888,8.08,8.01,5.15
1.02,"Good","E","SI2",62.8,64,3838,6.36,6.32,3.98
1,"Ideal","H","SI1",60.3,56,4702,6.52,6.54,3.94
0.4,"Ideal","F","SI1",59.8,57,916,4.82,4.85,2.89
1.58,"Premium","H","VS1",61.7,59,11491,7.48,7.42,4.6
1.5,"Very Good","J","VS2",60.5,63,7177,7.27,7.32,4.41
0.7,"Premium","G","SI1",62.6,60,2415,5.61,5.57,3.5
1.49,"Very Good","G","SI2",62.5,58,7773,7.2,7.26,4.52
1.23,"Premium","G","VVS2",59.6,59,8971,6.98,6.95,4.15
1.01,"Very Good","I","SI1",62.7,56,4212,6.36,6.43,4.01
0.32,"Ideal","F","VS2",61.3,57,645,4.37,4.4,2.69
0.34,"Premium","D","SI2",59.2,59,507,4.54,4.58,2.7
1.22,"Premium","H","SI2",61.6,59,5192,6.82,6.75,4.18
0.33,"Premium","D","VVS1",61.8,58,1129,4.4,4.43,2.73
0.51,"Ideal","H","SI1",62.1,55,1331,5.17,5.15,3.2
0.38,"Premium","F","VVS1",61.6,58,1257,4.65,4.61,2.85
0.44,"Very Good","F","SI2",62.8,60,648,4.82,4.86,3.04
0.72,"Premium","D","VS2",61,59,2721,5.77,5.74,3.51
1.59,"Ideal","I","SI1",62.1,57,8835,7.48,7.46,4.64
0.9,"Very Good","I","VS2",61.4,58,3445,6.16,6.26,3.81
0.38,"Premium","G","SI1",61.4,61,855,4.66,4.62,2.85
0.5,"Very Good","G","SI1",62.8,56,1237,5.05,5.08,3.18
0.71,"Very Good","E","SI1",63.5,57,2685,5.63,5.68,3.59
1,"Premium","G","SI2",61.8,58,4319,6.39,6.43,3.96
1,"Ideal","G","SI1",62.7,56,4737,6.36,6.39,4
0.9,"Good","G","SI1",64.1,59.4,3816,6.04,6.08,3.88
1.51,"Ideal","G","VVS2",62.3,55,14616,7.29,7.35,4.56
1.01,"Good","H","SI1",63.4,58,4116,6.37,6.41,4.05
0.7,"Premium","E","SI1",60.7,58,2703,5.74,5.73,3.48
2.54,"Ideal","G","SI2",62.7,56,17339,8.75,8.67,5.46
0.31,"Ideal","F","IF",61.4,56,1061,4.38,4.41,2.7
0.59,"Ideal","D","SI1",61.6,57,1743,5.41,5.44,3.34
1.34,"Ideal","G","VS1",62.7,57,9890,7.04,7.1,4.43
0.35,"Ideal","G","IF",62.3,55,1116,4.52,4.5,2.81
0.97,"Good","I","VS2",64.5,61,4355,6.16,6.21,3.99
0.73,"Good","H","VS1",64.1,58.8,2673,5.63,5.67,3.62
0.71,"Premium","I","VS2",59.7,60,1923,5.83,5.86,3.49
0.9,"Premium","H","VS1",62.4,58,4234,6.19,6.15,3.85
0.3,"Good","F","VVS1",63.7,59,752,4.17,4.24,2.68
1.01,"Premium","E","VS2",62.2,58,6968,6.41,6.36,3.97
1.25,"Ideal","F","VS1",62,55,9761,6.95,6.91,4.3
0.8,"Very Good","H","SI2",59.7,58,2263,6.03,6.09,3.62
0.6,"Ideal","G","VVS1",61.5,56,2509,5.44,5.47,3.35
1.08,"Premium","F","SI1",61,59,5487,6.67,6.57,4.04
0.54,"Ideal","F","VS1",60.9,56,1814,5.31,5.27,3.22
0.73,"Very Good","E","SI1",61.6,59,2760,5.77,5.78,3.56
0.31,"Ideal","I","VVS1",62.8,55,732,4.36,4.33,2.73
0.61,"Premium","E","SI1",60.1,59,1812,5.51,5.48,3.3
1.94,"Premium","F","SI1",62.6,58,18735,7.91,7.87,4.94
0.57,"Premium","F","VS2",60.3,58,1754,5.4,5.44,3.27
1.51,"Ideal","H","SI1",61.3,56,9833,7.4,7.44,4.55
2.38,"Premium","J","SI2",60.6,59,10716,8.66,8.63,5.24
0.31,"Ideal","F","VS2",61.5,56,625,4.34,4.37,2.68
0.77,"Fair","H","VS1",64.6,56.4,2594,5.78,5.84,3.75
1.03,"Ideal","H","SI1",62,56,5093,6.44,6.49,4.01
1.22,"Ideal","F","SI2",62.5,56,6518,6.85,6.81,4.27
1.4,"Premium","G","SI2",62,60,7357,7.16,7.1,4.42
0.42,"Ideal","G","VS1",61.8,56,921,4.8,4.84,2.98
1.7,"Very Good","I","VS2",58.5,59,11190,7.81,7.89,4.59
0.56,"Ideal","G","VS1",60.3,57,1824,5.37,5.41,3.25
0.71,"Ideal","D","VS2",62.4,56,3372,5.74,5.7,3.57
0.41,"Good","H","VS2",64.1,57,917,4.72,4.64,3
0.31,"Ideal","E","VS1",60.2,56,804,4.44,4.39,2.66
0.39,"Premium","G","IF",59.8,55,1271,4.84,4.77,2.87
0.3,"Ideal","G","IF",62.6,56,794,4.29,4.32,2.69
0.32,"Ideal","F","VS2",61.5,55,828,4.42,4.4,2.71
0.32,"Ideal","G","VS1",62.3,54,828,4.39,4.37,2.73
0.62,"Ideal","D","SI1",62.2,55,2062,5.51,5.45,3.41
