"carat","cut","color","clarity","depth","table","price","x","y","z"
0.73,"Very Good","G","VS1",60.7,57,2939,5.76,5.83,3.52
1.01,"Ideal","H","VS2",62.3,57,4821,6.35,6.4,3.97
1,"Fair","E","SI1",57.4,61,4844,6.53,6.63,3.78
1.21,"Premium","J","VS2",61.9,58,4968,6.84,6.79,4.22
1.02,"Very Good","F","SI1",62.8,55,5301,6.4,6.43,4.03
0.65,"Premium","F","VS2",59,62,1853,5.68,5.65,3.34
0.73,"Ideal","D","SI1",61.4,57,2841,5.76,5.8,3.55
1.17,"Ideal","I","SI2",61.8,54,4999,6.78,6.82,4.2
0.28,"Good","E","VS2",63.7,60,625,4.23,4.18,2.68
0.7,"Ideal","D","VS1",61.9,57,3093,5.69,5.72,3.53
0.59,"Premium","H","SI1",61.9,59,1265,5.43,5.34,3.33
1.73,"Premium","G","VS1",61.6,60,11867,7.67,7.62,4.71
0.57,"Ideal","E","VS2",61.8,55,1949,5.38,5.34,3.31
0.5,"Very Good","H","VS2",62.3,57,1337,5.03,5.12,3.16
0.32,"Ideal","H","VS2",61.2,56,523,4.42,4.44,2.71
0.75,"Premium","D","SI1",61.3,59,2484,5.89,5.82,3.59
2.01,"Very Good","J","SI1",62.4,59,12392,8.02,8.08,5.02
0.34,"Very Good","E","SI2",62.5,59,477,4.43,4.46,2.78
0.31,"Premium","H","VVS2",62.4,59,625,4.31,4.35,2.7
0.31,"Premium","G","VS2",61.7,59,698,4.34,4.31,2.67
0.35,"Ideal","D","VS2",60.5,56,907,4.63,4.6,2.79
0.43,"Ideal","F","VVS1",61,56,1358,4.87,4.9,2.98
1.25,"Premium","H","VS2",60.4,59,7378,6.96,6.92,4.19
0.42,"Premium","F","SI1",60.8,58,992,4.87,4.83,2.95
0.91,"Premium","D","SI2",61.2,58,3958,6.21,6.25,3.81
0.61,"Good","G","VS2",61.2,62.8,1821,5.38,5.42,3.3
1.53,"Ideal","F","SI1",60.3,57,11713,7.45,7.52,4.51
0.52,"Good","D","SI1",63.7,55,1605,5.12,5.09,3.25
1.04,"Ideal","E","SI2",61.1,56,5067,6.55,6.51,3.99
0.32,"Ideal","G","VS2",61.4,55,720,4.46,4.4,2.72
0.52,"Premium","E","VS1",61.6,58,1668,5.14,5.18,3.18
1.5,"Premium","G","SI2",60.7,61,8736,7.36,7.33,4.46
0.91,"Ideal","E","SI2",62.4,57,4821,6.17,6.21,3.86
0.42,"Ideal","F","SI1",61.6,55,838,4.85,4.83,2.98
1.22,"Fair","G","SI2",64.7,61,3763,6.75,6.68,4.34
1.08,"Ideal","H","VS2",61.8,56,5625,6.59,6.55,4.06
0.33,"Ideal","H","VVS1",61.7,56,752,4.46,4.48,2.76
1.01,"Ideal","G","VS2",62.4,57,6340,6.39,6.36,3.98
1.21,"Very Good","F","VS2",61.6,58,8505,6.79,6.88,4.21
0.29,"Very Good","D","VVS2",62.3,59,664,4.21,4.26,2.64
1.03,"Ideal","F","VS2",60.2,54,7550,6.64,6.61,3.99
0.57,"Ideal","F","VS1",61.9,56,1949,5.3,5.39,3.31
1.09,"Ideal","D","SI1",62.8,54,6259,6.6,6.62,4.15
0.3,"Premium","G","VS2",60.6,61,675,4.32,4.29,2.61
2.09,"Premium","G","SI2",59.8,59,14024,8.37,8.32,4.99
1.2,"Ideal","I","I1",61.9,56,3505,6.82,6.85,4.23
1.3,"Very Good","F","SI2",61.1,58,6149,6.98,7.02,4.28
0.27,"Very Good","G","VS1",61.9,56,439,4.14,4.17,2.57
0.23,"Very Good","E","VVS1",60,59,530,3.97,4.03,2.4
0.7,"Very Good","G","VS2",63.1,58,2302,5.69,5.66,3.58
0.36,"Good","F","VVS1",62.4,63,858,4.46,4.51,2.8
1.23,"Ideal","G","VS2",61.5,54,8133,6.92,6.89,4.25
0.91,"Good","G","VS2",63.6,58,4257,6.1,6.14,3.89
1.5,"Very Good","G","VVS1",63.3,58,14842,7.19,7.27,4.58
0.42,"Good","G","VVS1",63.6,55,1179,4.75,4.78,3.03
0.6,"Ideal","D","SI2",61.3,59,1338,5.42,5.48,3.34
0.9,"Very Good","F","SI2",61.6,58,3519,6.15,6.23,3.81
1.01,"Fair","F","SI2",66.7,64,3597,6.14,6.05,4.06
1.01,"Premium","I","VS2",62.5,58,4676,6.44,6.39,4.01
0.36,"Very Good","E","SI1",61.3,56,631,4.58,4.62,2.82
0.23,"Very Good","F","VVS2",60.8,59,472,3.97,3.99,2.42
0.28,"Ideal","H","VVS2",61.2,55,514,4.18,4.22,2.57
0.32,"Very Good","H","SI2",61.8,55,403,4.35,4.42,2.71
2.07,"Fair","D","SI2",64.5,60,13016,7.99,7.88,5.12
0.4,"Ideal","G","VVS1",61.6,57,1123,4.75,4.76,2.93
2.4,"Ideal","I","SI2",63.8,58,17039,8.41,8.37,5.35
0.31,"Premium","F","VS2",61.7,58,802,4.38,4.34,2.69
0.51,"Ideal","D","SI1",62,55,1553,5.11,5.15,3.18
1,"Premium","F","SI2",61.7,58,3858,6.36,6.32,3.91
2.01,"Very Good","I","VS1",59.8,63,16914,8.11,8.14,4.86
0.31,"Ideal","H","VS2",61.2,56,507,4.35,4.37,2.67
2.11,"Very Good","G","SI2",62.2,60,16188,8.15,8.19,5.08
2.03,"Very Good","J","SI2",61.7,61,11968,8.04,8.18,5
0.5,"Very Good","E","VS2",61.3,58,1624,5.06,5.12,3.12
0.9,"Fair","D","SI2",65.9,59,3205,6,5.95,3.94
0.32,"Premium","D","SI1",60.8,58,589,4.41,4.44,2.69
1.01,"Premium","E","SI1",62.8,60,5226,6.39,6.38,4.01
0.71,"Premium","D","SI2",59.7,60,2235,5.84,5.79,3.47
0.32,"Premium","E","VS2",61.3,59,702,4.35,4.39,2.68
0.67,"Very Good","G","VS2",60.4,61,2080,5.61,5.64,3.4
0.41,"Ideal","E","VVS2",61.4,53.9,1186,4.79,4.81,2.95
0.26,"Ideal","H","SI1",62.2,54,397,4.1,4.13,2.56
1.07,"Ideal","D","VVS2",61.3,58,10266,6.55,6.64,4.04
1.11,"Good","H","SI1",64.2,58,4606,6.53,6.47,4.17
0.33,"Ideal","E","VS2",62,56,723,4.46,4.48,2.77
0.54,"Ideal","G","SI1",59.6,59,1574,5.34,5.3,3.17
0.41,"Good","D","SI1",63.2,58,738,4.72,4.77,3
0.3,"Premium","G","SI1",61.4,57,574,4.35,4.31,2.66
0.7,"Ideal","F","SI1",62.3,56,2515,5.68,5.72,3.55
1.5,"Good","J","VVS2",63.3,57,8276,7.25,7.28,4.6
0.41,"Premium","E","VS2",62.1,58,999,4.78,4.75,2.96
0.3,"Very Good","H","VS1",63.3,57,675,4.25,4.22,2.68
0.4,"Very Good","D","VS2",62.8,56,918,4.71,4.75,2.97
1,"Fair","H","SI1",67.6,59,4665,6.03,5.95,4.05
0.96,"Very Good","G","SI1",63.2,57,4247,6.27,6.23,3.95
0.42,"Ideal","J","VS1",61.4,55,664,4.83,4.85,2.97
0.3,"Premium","E","VS2",61.7,61,844,4.31,4.28,2.65
1.75,"Very Good","D","SI1",61.4,60,15544,7.76,7.8,4.78
0.54,"Ideal","I","VVS2",61.7,54,1346,5.25,5.29,3.25
0.2,"Premium","D","VS2",61.7,60,367,3.77,3.72,2.31
1.09,"Premium","H","SI2",59.6,61,4761,6.69,6.63,3.97
0.63,"Very Good","G","VS1",61.5,56,1960,5.53,5.49,3.39
0.31,"Ideal","F","VS2",61.9,55,757,4.37,4.39,2.71
0.44,"Very Good","F","SI1",62.8,59,829,4.88,4.91,3.07
0.33,"Premium","H","VS2",61.7,59,668,4.42,4.39,2.72
0.31,"Ideal","D","SI1",62.7,56,732,4.36,4.32,2.72
1.18,"Ideal","G","VVS2",62.2,54,9252,6.78,6.82,4.23
1.21,"Very Good","I","SI2",62,56,5111,6.79,6.86,4.23
0.7,"Fair","G","I1",67.5,55,1069,5.59,5.37,3.71
1.08,"Very Good","E","SI1",63.1,59,5189,6.53,6.49,4.11
0.4,"Ideal","G","SI2",60.6,56,870,4.82,4.76,2.91
0.39,"Premium","E","VS2",62.5,60,889,4.64,4.67,2.91
0.32,"Ideal","H","SI1",60.6,57,576,4.44,4.4,2.68
0.56,"Very Good","G","VS1",60.2,56,1686,5.35,5.37,3.23
0.39,"Premium","D","VVS2",63,57,1290,4.69,4.65,2.94
1.15,"Very Good","H","VS2",63.1,56,5750,6.7,6.62,4.2
1.12,"Ideal","H","SI1",61.9,57,5521,6.64,6.68,4.12
2.23,"Very Good","J","VS2",61,58,14732,8.36,8.39,5.11
1.02,"Very Good","H","SI1",60.3,59,4476,6.44,6.5,3.9
0.33,"Premium","H","IF",61.8,60,1114,4.44,4.4,2.73
2.08,"Premium","H","SI1",62.6,59,17617,8.1,8.13,5.08
0.3,"Ideal","D","VS2",61.8,55,710,4.3,4.34,2.67
0.4,"Premium","E","SI1",62.2,58,737,4.71,4.74,2.94
0.4,"Ideal","G","SI1",62,55,692,4.72,4.76,2.94
1.05,"Ideal","G","VS2",61.8,57,6586,6.53,6.48,4.02
0.5,"Very Good","I","SI1",63.2,57,1087,5.07,5.09,3.21
0.71,"Good","I","VS1",59.1,63.4,2239,5.76,5.81,3.42
1.01,"Very Good","I","SI2",62.1,56,3770,6.41,6.45,3.99
1.01,"Very Good","F","VVS1",62.8,60,9667,6.4,6.34,4
0.55,"Ideal","G","IF",60,57,2440,5.33,5.39,3.22
0.72,"Ideal","G","SI2",62.6,52,2295,5.74,5.77,3.6
0.56,"Very Good","H","VS2",61.8,54.1,1576,5.31,5.34,3.29
1.11,"Ideal","I","SI2",61.9,57,4457,6.66,6.62,4.11
1.02,"Ideal","G","VVS1",61.5,57,8168,6.44,6.47,3.97
1.5,"Good","E","SI2",63.9,58,8910,7.21,7.26,4.62
0.7,"Good","I","SI1",61.6,63,1763,5.59,5.68,3.47
0.3,"Premium","G","SI2",62.5,59,394,4.27,4.31,2.68
0.31,"Premium","F","IF",61.6,58,1122,4.37,4.33,2.68
0.52,"Ideal","E","VS2",60.4,57,1576,5.17,5.22,3.14
0.41,"Premium","F","VVS2",60.1,58,1115,4.79,4.83,2.89
0.52,"Ideal","H","VVS1",60.4,57,1778,5.2,5.23,3.15
0.32,"Premium","H","VS1",61.7,58,720,4.44,4.38,2.72
1.01,"Fair","E","SI2",55.2,65,4118,6.78,6.67,3.71
0.33,"Ideal","I","IF",61.4,56,891,4.45,4.41,2.72
0.31,"Ideal","G","VVS2",61.7,54,707,4.34,4.38,2.69
0.91,"Very Good","E","VS2",62.9,55,4823,6.13,6.17,3.87
1,"Premium","G","VS2",61.6,58,5940,6.39,6.43,3.95
0.23,"Very Good","F","VS1",60,57,402,4,4.03,2.41
1.15,"Premium","G","VS2",61.5,58,6492,6.76,6.71,4.14
0.41,"Very Good","G","VS1",61.5,58,899,4.76,4.8,2.94
0.71,"Ideal","E","VVS1",61,57,4860,5.75,5.76,3.51
0.4,"Good","D","SI2",63.4,59,622,4.67,4.7,2.97
1.56,"Ideal","G","SI1",61.2,56,11522,7.49,7.51,4.59
0.5,"Ideal","E","VS2",63.8,54,1845,5.07,5.05,3.23
0.7,"Very Good","H","SI2",60,60,2077,5.76,5.8,3.47
0.36,"Ideal","F","VS2",61.5,55,807,4.6,4.57,2.82
0.9,"Very Good","H","SI2",63.4,60,3105,6.08,6.03,3.84
0.34,"Premium","D","SI1",59.7,59,626,4.54,4.57,2.72
0.58,"Premium","E","VS1",62.2,58,2297,5.35,5.3,3.31
1.06,"Premium","H","VS2",62,58,5783,6.5,6.57,4.05
0.33,"Ideal","D","SI1",62,56,728,4.47,4.44,2.76
1,"Very Good","I","SI1",63,58,4125,6.3,6.33,3.98
1.1,"Ideal","G","VS2",60.2,56,6972,6.7,6.74,4.05
1.03,"Ideal","H","SI1",61.7,57,5418,6.47,6.53,4.01
0.3,"Ideal","G","IF",62.1,55,956,4.35,4.31,2.69
0.35,"Premium","I","SI2",60.9,58,512,4.56,4.53,2.77
0.7,"Ideal","E","SI1",62.8,56,2537,5.69,5.72,3.58
1.96,"Fair","I","I1",66.8,55,6147,7.62,7.6,5.08
0.72,"Ideal","G","VS2",61.9,58,2797,5.72,5.75,3.55
1.52,"Ideal","I","SI2",62.5,58,7990,7.29,7.33,4.57
0.66,"Very Good","E","VVS1",61.8,55,3309,5.6,5.66,3.48
0.4,"Ideal","I","SI1",62.2,55,654,4.72,4.77,2.95
1.91,"Very Good","G","SI1",63.1,59,15241,7.9,7.86,4.97
0.34,"Very Good","I","SI1",61.3,61,447,4.45,4.49,2.74
0.7,"Very Good","I","VVS1",61.6,58,2390,5.69,5.71,3.51
0.38,"Premium","H","SI1",59.7,60,812,4.68,4.66,2.79
1.01,"Good","F","VS2",63.9,58,6330,6.32,6.39,4.06
1,"Good","G","SI1",62.5,62,4466,6.32,6.36,3.96
1.08,"Premium","H","SI1",62.6,58,5078,6.53,6.56,4.1
1.12,"Very Good","H","SI2",62.4,55,4538,6.63,6.68,4.15
0.41,"Very Good","G","VVS2",62.9,56,1007,4.7,4.74,2.97
1.11,"Premium","D","SI2",61.3,60,5134,6.6,6.54,4.03
0.48,"Good","F","SI1",59.3,64,994,5.13,5.1,3.03
0.42,"Ideal","G","VVS1",61.6,55,1179,4.82,4.85,2.98
0.41,"Ideal","G","VS2",59.8,57,827,4.81,4.85,2.89
1,"Premium","E","SI1",60.3,62,5544,6.33,6.25,3.79
1.53,"Very Good","E","SI1",63.5,58,11406,7.35,7.29,4.65
0.8,"Very Good","H","VS2",62.8,57,2808,5.87,5.91,3.7
0.7,"Premium","G","VS2",62.9,62,2550,5.63,5.57,3.52
0.3,"Very Good","H","VVS1",63,58,684,4.22,4.25,2.67
0.59,"Premium","D","SI2",61.2,60,1572,5.42,5.37,3.3
0.9,"Premium","G","VS2",62.9,62,3850,6.06,6.02,3.8
0.33,"Ideal","H","VS2",61.8,54,539,4.45,4.48,2.76
1.02,"Very Good","H","VS2",62.5,56,5217,6.42,6.45,4.02
2.09,"Premium","F","SI2",61.7,59,17840,8.21,8.23,5.07
1.01,"Very Good","E","VS2",60.4,60,7094,6.47,6.44,3.9
0.31,"Premium","H","VS1",61.5,61,698,4.34,4.31,2.66
0.31,"Good","J","VS1",61.9,61,412,4.29,4.34,2.67
0.35,"Ideal","D","VVS1",61.5,57,1167,4.52,4.55,2.79
0.31,"Very Good","G","IF",61.6,54,891,4.4,4.43,2.72
0.9,"Very Good","E","SI1",62,62,4144,6.11,6.21,3.82
0.96,"Good","F","VS2",63.7,54,3871,6.24,6.19,3.96
1.33,"Ideal","G","VVS2",61.7,58,12345,7.04,7.07,4.35
0.31,"Ideal","D","VS2",61.9,56,942,4.38,4.34,2.7
1.7,"Very Good","H","VS2",63.3,57,12228,7.59,7.54,4.79
1.04,"Premium","G","SI2",62.2,59,3861,6.57,6.49,4.06
1.32,"Very Good","G","SI2",61.6,57,7173,6.98,7.05,4.32
1.06,"Premium","G","SI1",62.2,57,5113,6.53,6.47,4.04
0.32,"Premium","F","VS2",61.2,59,828,4.42,4.4,2.7
1.04,"Premium","G","SI1",62.7,59,5223,6.47,6.41,4.04
0.4,"Ideal","E","VVS1",60.6,56,1031,4.77,4.8,2.9
0.8,"Ideal","G","VVS2",62.6,54,4146,5.9,5.97,3.71
0.51,"Good","E","VS1",61.3,63,1841,5.11,5.16,3.15
0.31,"Ideal","G","VS1",61.4,56,625,4.36,4.37,2.68
0.33,"Ideal","I","IF",61.5,56,719,4.43,4.47,2.74
0.3,"Good","H","SI1",63.7,56,540,4.22,4.2,2.68
0.36,"Premium","E","VS1",61.3,58,1094,4.58,4.56,2.8
1.1,"Ideal","G","VS2",62.5,54,7074,6.59,6.62,4.12
0.34,"Ideal","H","SI1",61.1,56,508,4.52,4.55,2.77
0.3,"Very Good","F","SI2",62.3,58,394,4.28,4.32,2.68
0.5,"Ideal","D","VS2",61.2,55,1808,5.12,5.07,3.12
0.32,"Good","G","VS2",63.3,54,561,4.36,4.39,2.77
2.01,"Good","I","SI2",56.9,59,11312,8.41,8.3,4.74
0.36,"Ideal","G","SI1",62.7,55,689,4.59,4.54,2.86
1.07,"Premium","F","SI2",60.8,58,4491,6.62,6.68,4.04
1.22,"Very Good","H","SI1",61.2,60,6071,6.83,6.9,4.2
1.21,"Ideal","G","VS1",62.6,56,8616,6.77,6.81,4.25
0.4,"Premium","F","VS1",61.5,59,1050,4.76,4.71,2.91
0.32,"Ideal","G","VVS2",62.6,57,936,4.38,4.34,2.73
0.71,"Good","D","SI2",64.3,56,2215,5.64,5.59,3.61
1.77,"Premium","F","SI1",60.3,59,11965,7.94,7.87,4.77
0.31,"Ideal","G","VVS2",61.9,55,707,4.33,4.36,2.69
1.14,"Premium","I","SI1",59.1,58,4788,6.83,6.81,4.03
1,"Good","F","VS2",63.9,62,6352,6.26,6.32,4.02
1.09,"Premium","D","SI2",61.3,58,5042,6.65,6.62,4.07
0.4,"Ideal","E","VVS2",61.4,59,1106,4.71,4.74,2.9
1.5,"Ideal","D","VS2",62.6,56,15848,7.21,7.27,4.53
0.29,"Very Good","F","VVS1",61.5,56,563,4.26,4.3,2.63
0.43,"Ideal","D","VS1",62.1,55,1207,4.83,4.86,3.01
0.3,"Ideal","E","VVS2",61.9,59,766,4.27,4.3,2.65
0.34,"Premium","F","VS2",62.3,57,880,4.48,4.44,2.78
1.22,"Ideal","G","VS1",62.5,57,8608,6.82,6.77,4.25
1.51,"Ideal","E","VS2",62.8,56,14844,7.31,7.24,4.57
0.7,"Ideal","F","VS2",62.3,55,2622,5.71,5.65,3.54
0.35,"Good","D","SI1",57.7,60,739,4.69,4.64,2.69
1.75,"Very Good","J","VS1",61.5,59,10681,7.75,7.83,4.79
0.31,"Ideal","H","VS2",61.4,56,507,4.38,4.42,2.7
2.61,"Ideal","J","SI2",64.6,55,17209,8.61,8.57,5.55
0.52,"Ideal","H","IF",59.2,58,1967,5.23,5.31,3.12
1.05,"Ideal","F","VS2",59.1,57,7697,6.67,6.66,3.94
1.25,"Ideal","H","SI1",62.4,55,7573,6.9,6.86,4.3
0.4,"Premium","F","SI1",62.2,57,945,4.72,4.67,2.92
0.53,"Ideal","D","SI1",61.2,57,1706,5.24,5.19,3.19
0.74,"Premium","D","VS1",62.7,56,3365,5.8,5.77,3.63
0.35,"Ideal","F","SI1",62.2,56,748,4.52,4.48,2.8
0.3,"Ideal","F","SI1",62.3,54,641,4.3,4.27,2.67
0.74,"Ideal","E","VVS2",61.9,57,3633,5.79,5.81,3.59
0.42,"Ideal","F","VVS2",61.1,57,1221,4.84,4.82,2.95
0.32,"Very Good","H","SI1",61.8,56,482,4.38,4.41,2.71
0.41,"Good","I","VVS2",63.9,55,827,4.71,4.74,3.02
0.87,"Very Good","F","SI2",61,63,2851,6.22,6.07,3.75
0.73,"Ideal","D","VS2",61.6,56,3464,5.78,5.82,3.57
0.33,"Ideal","D","VS2",62.5,55,1002,4.45,4.41,2.77
0.31,"Ideal","H","IF",62,54,789,4.38,4.4,2.72
1.05,"Premium","H","SI1",61.3,58,5228,6.52,6.47,3.98
1.57,"Premium","I","VS2",62.2,58,7755,7.43,7.35,4.59
0.73,"Ideal","F","VS1",61.4,55,3797,5.8,5.83,3.57
0.32,"Ideal","G","IF",62.3,54,883,4.39,4.4,2.74
1.16,"Premium","H","SI2",62.6,57,4979,6.75,6.67,4.2
1.51,"Premium","F","SI1",62.2,58,11374,7.32,7.27,4.54
0.91,"Premium","D","SI1",62.8,57,4228,6.17,6.12,3.86
1.55,"Very Good","E","I1",61.6,58,5974,7.42,7.52,4.6
1.07,"Ideal","E","SI1",61.4,57,5537,6.59,6.53,4.03
0.35,"Very Good","E","VS1",62.3,60,829,4.5,4.52,2.81
0.42,"Ideal","E","VS2",61.3,56,958,4.81,4.85,2.96
0.9,"Very Good","H","VS2",62.7,59,4155,6.1,6.15,3.84
1.52,"Ideal","H","SI1",62,56,7491,7.38,7.32,4.56
0.33,"Premium","J","VS2",59.6,61,450,4.53,4.49,2.69
1.19,"Premium","G","SI2",62.4,59,4078,6.74,6.71,4.2
1.1,"Very Good","H","SI1",63,57,4689,6.5,6.54,4.11
0.41,"Ideal","I","VVS2",61.7,56,1061,4.8,4.77,2.95
0.97,"Ideal","D","SI1",62.8,56,5028,6.24,6.3,3.94
0.9,"Good","I","VVS2",64.8,55,3718,6.04,6.15,3.95
1.01,"Ideal","D","VS2",60.6,57,7602,6.54,6.46,3.94
0.77,"Ideal","H","VS1",61.3,56,3468,5.91,5.97,3.64
0.35,"Ideal","F","VS1",61.4,55,923,4.54,4.58,2.8
0.38,"Premium","H","VS2",60.9,60,898,4.67,4.62,2.83
1.36,"Good","E","SI2",58,64,6397,7.26,7.19,4.19
0.71,"Very Good","J","VS2",62.3,57,1930,5.65,5.69,3.53
0.41,"Ideal","H","VVS1",60.5,55,971,4.83,4.89,2.94
1.01,"Ideal","E","SI1",61.8,57,5262,6.39,6.49,3.98
0.32,"Premium","F","VS2",61.7,58,828,4.41,4.38,2.71
1.05,"Premium","G","SI1",59.1,57,4510,6.73,6.63,3.95
0.41,"Ideal","F","IF",61.9,56,1439,4.77,4.79,2.96
1.09,"Good","D","IF",58.7,61,16406,6.75,6.85,3.99
1.01,"Good","D","SI2",65.1,57,4468,6.27,6.32,4.1
0.4,"Ideal","I","VS2",62.6,54,667,4.74,4.75,2.97
1.02,"Very Good","D","VS2",63.9,59,6447,6.29,6.33,4.03
1.01,"Very Good","I","SI2",61.4,59,3833,6.42,6.45,3.95
1.03,"Ideal","F","SI2",62.6,57,3461,6.44,6.4,4.02
0.9,"Premium","I","SI2",60.6,60,3001,6.23,6.28,3.79
0.9,"Good","I","VS2",62.5,59,3398,6.06,6.13,3.81
0.54,"Ideal","F","VS1",60.7,59,1849,5.27,5.3,3.21
2.2,"Ideal","H","SI2",62.6,55,14408,8.34,8.31,5.21
0.31,"Premium","F","VS2",59,59,802,4.47,4.44,2.63
1.53,"Ideal","G","VS1",60.5,57,16311,7.42,7.52,4.51
0.3,"Ideal","E","VVS2",61,56,812,4.33,4.39,2.66
1.01,"Premium","G","SI1",60.8,60,5090,6.47,6.39,3.91
0.26,"Ideal","I","VS1",61.6,54,578,4.08,4.12,2.53
0.34,"Ideal","D","VS2",62.3,55,805,4.45,4.48,2.78
1.02,"Premium","D","I1",61.4,60,3769,6.42,6.47,3.96
0.52,"Ideal","G","VVS2",61.8,57,2012,5.19,5.14,3.19
0.3,"Ideal","G","SI1",61.2,56,487,4.33,4.36,2.65
0.72,"Good","J","SI1",60.1,64,1663,5.83,5.75,3.48
0.42,"Premium","H","VS1",61.7,59,1087,4.83,4.76,2.96
0.8,"Premium","H","SI1",62.5,55,2553,5.97,5.93,3.72
0.77,"Ideal","E","SI2",62.3,57,2689,5.88,5.91,3.67
0.8,"Ideal","I","VS1",62.2,58,2906,5.92,5.95,3.69
0.71,"Ideal","G","SI1",61.2,58,2400,5.77,5.79,3.54
1.16,"Premium","G","SI1",63,58,5366,6.7,6.66,4.21
0.72,"Very Good","F","VS1",63.3,58,3219,5.66,5.71,3.6
1.58,"Premium","H","SI1",61.5,59,10738,7.47,7.45,4.59
0.33,"Ideal","D","VS2",62.3,56,781,4.43,4.46,2.77
0.25,"Ideal","G","SI1",62.3,57,407,4.03,4.09,2.53
1.09,"Ideal","F","VS1",60.6,57,8422,6.62,6.64,4.02
0.41,"Ideal","F","SI1",62.2,54,690,4.78,4.8,2.98
2.01,"Premium","J","SI1",60.9,58,12048,8.15,8.07,4.94
0.38,"Ideal","G","VVS2",61.5,55.2,929,4.67,4.71,2.89
0.71,"Very Good","I","SI1",58.9,59,2141,5.78,5.84,3.42
0.91,"Premium","D","SI2",61.1,60,4051,6.29,6.24,3.83
0.34,"Ideal","E","VS2",62.1,54,956,4.52,4.5,2.8
0.32,"Premium","E","IF",60,61,967,4.5,4.46,2.69
2.04,"Very Good","I","SI2",60.9,57,14527,8.14,8.19,4.97
2.03,"Very Good","I","SI1",62.9,57,15153,8.02,8.06,5.06
0.4,"Ideal","H","VS1",61.8,59,1017,4.74,4.72,2.92
0.52,"Ideal","G","VVS1",60.6,57,2387,5.21,5.26,3.17
0.32,"Ideal","J","VS1",61.3,57,421,4.41,4.43,2.71
1.01,"Good","H","SI1",63.4,59,4749,6.28,6.34,4
1.02,"Ideal","F","VS1",61,56,7654,6.54,6.5,3.98
0.72,"Ideal","G","SI1",60.7,56,2776,5.79,5.82,3.53
0.9,"Good","E","SI1",63.1,61,4165,6.14,6.18,3.89
1,"Premium","E","VS2",61.3,58,7168,6.41,6.38,3.92
1.01,"Good","G","SI2",63.8,56,4327,6.32,6.28,4.02
0.59,"Ideal","F","VVS2",62,55,2611,5.36,5.38,3.33
1.36,"Ideal","G","VS1",61,56,10455,7.13,7.11,4.34
0.24,"Very Good","D","VVS2",61.5,61,485,4.02,4.04,2.48
2.53,"Premium","H","SI2",59.6,59,17591,8.9,8.82,5.29
0.35,"Good","F","SI1",63.6,54,748,4.52,4.51,2.87
1.2,"Premium","H","VS2",62.8,58,6416,6.75,6.7,4.22
0.3,"Very Good","G","VS1",63.1,56,776,4.26,4.24,2.68
0.25,"Ideal","F","VS1",62.1,57,595,4.01,4.04,2.5
0.33,"Ideal","E","SI1",59.6,57,501,4.49,4.53,2.69
0.41,"Ideal","E","VS2",62.2,56,848,4.75,4.8,2.97
0.41,"Premium","D","VS1",60.6,59,1082,4.84,4.8,2.92
0.3,"Premium","D","SI1",61,60,709,4.35,4.3,2.64
0.5,"Premium","G","VS2",60.2,60,1415,5.21,5.15,3.12
1.05,"Fair","G","VS1",65.6,58,7283,6.25,6.38,4.13
0.44,"Ideal","D","VVS2",61.8,54.8,1408,4.89,4.92,3.03
1.01,"Premium","E","VS1",62,59,7821,6.38,6.42,3.97
0.71,"Ideal","G","IF",60.9,57,3739,5.74,5.79,3.51
0.47,"Good","E","VS1",65.4,56,1293,4.85,4.9,3.19
0.76,"Ideal","I","VS2",61.8,58,2551,5.84,5.87,3.62
0.3,"Ideal","D","VS2",61.8,55,778,4.35,4.32,2.68
0.76,"Ideal","G","SI2",61.7,55,2553,5.87,5.9,3.63
0.55,"Ideal","F","VS2",61.3,55,1679,5.29,5.31,3.25
0.56,"Ideal","G","VS2",59.6,57,1662,5.37,5.39,3.21
1.11,"Premium","G","SI1",62.3,58,5408,6.61,6.52,4.09
3.01,"Premium","J","SI2",59.7,58,18710,9.41,9.32,5.59
2.01,"Good","G","SI2",63.6,59,15977,8,7.95,5.07
0.31,"Ideal","E","VS2",61.7,55,642,4.35,4.37,2.69
0.33,"Ideal","D","VS1",61.7,55,1007,4.48,4.5,2.77
0.54,"Premium","D","VS2",61.5,58,1993,5.26,5.21,3.22
1.07,"Ideal","G","VS2",62.2,57,6471,6.55,6.53,4.07
1.12,"Premium","H","SI1",61.6,59,5266,6.63,6.67,4.1
1.14,"Ideal","H","VS2",61.6,56,5937,6.72,6.68,4.13
0.34,"Good","D","VS2",63.6,55,644,4.4,4.43,2.81
1.06,"Very Good","J","SI2",62,58,3754,6.45,6.53,4.04
0.93,"Ideal","E","SI2",60.5,54,4858,6.4,6.38,3.87
0.36,"Premium","F","VS2",60.5,60,726,4.55,4.61,2.77
0.55,"Premium","G","SI1",61.8,59,1321,5.25,5.2,3.23
1.34,"Very Good","J","SI2",62.7,56,5335,7.05,7.08,4.43
0.72,"Ideal","E","VVS1",61.6,56,4702,5.75,5.77,3.55
1.11,"Ideal","D","VVS2",62.3,56,12390,6.59,6.64,4.12
0.7,"Good","G","SI2",60.1,65,2268,5.7,5.65,3.41
1.11,"Ideal","E","SI2",62.8,55,5004,6.62,6.6,4.15
0.31,"Ideal","E","VS2",62,55,680,4.33,4.35,2.69
0.33,"Ideal","E","VS2",61.6,57,723,4.44,4.46,2.74
